,price_try,make,series,model,year,km,transmission,fuel,body_type,warranty,from_,wheel_drive,cylinder_number,torque_nm,engine_capacity_cc,engine_power_hp,max_power_rpm,min_power_rpm,acceleration_0to100_sec,max_speed_kmh,average_fuel_consumption_lt,painted_changed
1302,580000,Renault,Clio,1.2 SportTourer Joy,2013,93000,Düz,Benzin,Station wagon,Garantisi Yok,Sahibinden,Önden Çekiş,4,105,1149,75,5500,4250,"13,4",167,"5,5",Belirtilmemiş
1303,640000,Hyundai,i20,1.2 MPI Style,2015,84300,Düz,Benzin,Hatchback/5,Garantisi Yok,Sahibinden,Önden Çekiş,4,121,1248,84,6000,4000,"12,7",170,"5,1","3 değişen, 3 boyalı"
1304,525000,Hyundai,i10,1.0 D-CVVT Style,2014,123500,Düz,LPG & Benzin,Hatchback/5,Garantisi Yok,Sahibinden,Önden Çekiş,3,95,998,65,5500,3500,"14,9",155,"5,1",1 boyalı
1305,2050000,Audi,A6,A6 Sedan 2.0 TDI,2015,145000,Yarı Otomatik,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,400,1968,190,3800,1750,"8,2",232,"4,4",1 boyalı
1306,680000,Opel,Corsa,1.2 Enjoy,2017,13000,Düz,Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,4,115,1229,70,5600,4000,16,162,"5,4",Tamamı orjinal
1307,420000,Volkswagen,Bora,1.6 Primeline,2003,239000,Düz,LPG & Benzin,Sedan,,Sahibinden,Önden Çekiş,4,148,1595,105,,,"11,3",192,"6,9",4 boyalı
1308,155000,Fiat,Tempra,1.6 SX,1991,290000,Düz,LPG & Benzin,Sedan,Garantisi Yok,Sahibinden,Önden Çekiş,4,,1581,86,,,,,,Tamamı boyalı
1309,340000,Renault,Symbol,1.4 Authentique,2009,194000,Düz,LPG & Benzin,Sedan,,Sahibinden,Önden Çekiş,4,114,1390,75,5500,4250,"12,5",170,"7,1","3 değişen, 5 boyalı"
1310,845000,Ford,Focus,1.5 TDCi Trend X,2017,168000,Yarı Otomatik,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,300,1499,120,3600,1750,"10,9",193,"4,2","1 değişen, 4 boyalı"
1311,660000,Opel,Astra,1.6 Essentia Konfor,2012,89000,Düz,LPG & Benzin,Hatchback/5,Garantisi Yok,Sahibinden,Önden Çekiş,4,155,1598,115,6000,4000,"11,7",191,"6,5",Belirtilmemiş
1312,680000,Opel,Astra,1.3 CDTI Cosmo,2012,175000,Düz,Dizel,Hatchback/5,Garantisi Yok,Sahibinden,Önden Çekiş,4,190,1248,95,4000,1750,"14,5",175,"4,1",Belirtilmemiş
1313,850000,Fiat,Egea,1.6 E-Torq Easy,2019,46000,Otomatik,Benzin,Sedan,,Sahibinden,Önden Çekiş,4,152,1598,110,5500,4500,"11,2",192,"6,3",Belirtilmemiş
1314,347000,Honda,Civic,1.4 S,1996,196500,Düz,LPG & Benzin,Hatchback/3,Garantisi Yok,Sahibinden,Önden Çekiş,4,120,1396,90,,,"10,8",177,"6,8",3 değişen
1315,385000,Honda,Civic,1.6 i ES,2000,320000,Otomatik,LPG & Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,4,143,1590,126,6400,5000,"11,8",190,9,"3 değişen, 3 boyalı"
1316,722500,Renault,Clio,1.5 dCi SportTourer Joy,2019,88500,Düz,Dizel,Station wagon,Garantisi Yok,Sahibinden,Önden Çekiş,4,200,1461,75,4000,1750,"14,3",168,"3,6",1 değişen
1317,435000,Renault,Symbol,1.4 Expression,2010,218300,Düz,LPG & Benzin,Sedan,,Sahibinden,Önden Çekiş,4,114,1390,75,5500,4250,"12,5",170,"7,1",2 boyalı
1318,475000,Volkswagen,Jetta,1.9 TDi Midline,2008,237000,Düz,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,250,1896,105,4000,1900,"11,9",189,"5,2",Belirtilmemiş
1319,472000,Fiat,Linea,1.3 Multijet Pop,2017,200000,Düz,Dizel,Sedan,Garantisi Yok,Sahibinden,Önden Çekiş,4,200,1248,95,4000,1500,"13,8",170,"4,9",5 boyalı
1320,675000,Opel,Insignia,2.0 CDTI Edition,2011,298000,Otomatik,Dizel,Sedan,Garantisi Yok,Sahibinden,Önden Çekiş,4,300,1956,130,4000,2500,"11,2",204,"6,7",4 boyalı
1321,205000,Renault,R 19,1.6,1996,400000,Düz,LPG & Benzin,Sedan,,Sahibinden,Önden Çekiş,4,,1565,78,,,,166,,Belirtilmemiş
1322,595000,Fiat,Egea,1.3 Multijet Urban,2016,238000,Düz,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,200,1248,95,3750,1500,"11,7",183,"4,1",Tamamı orjinal
1323,540000,Hyundai,Accent Era,1.4 Start,2010,165750,Düz,LPG & Benzin,Sedan,Garantisi Yok,Sahibinden,Önden Çekiş,4,125,1399,97,6000,4700,"12,3",177,"6,5",8 boyalı
1324,990000,Honda,Civic,1.6 i-VTEC Eco Executive,2017,110000,Otomatik,LPG & Benzin,Hatchback/5,,Sahibinden,,,,,,,,,,,"1 değişen, 1 boyalı"
1325,285000,Seat,Ibiza,1.6 Signo,2001,282000,Düz,LPG & Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,4,145,1595,100,,,"10,7",188,"7,8","1 değişen, 7 boyalı"
1326,1325000,BMW,5 Serisi,520d Comfort,2012,171000,Otomatik,Dizel,Sedan,,Sahibinden,Arkadan İtiş,4,380,1995,184,4000,2750,"8,1",225,"5,2",6 boyalı
1327,255500,Renault,R 19,1.6 Europa RNE,1999,295000,Düz,LPG & Benzin,Sedan,,Sahibinden,Önden Çekiş,4,131,1598,90,5250,2500,"14,8",187,,Tamamı boyalı
1328,570000,Opel,Astra,1.3 CDTI Enjoy 111.Yıl,"Yıl
2011",132000,Düz,Dizel,Sedan,Garantisi Yok,Sahibinden,Önden Çekiş,4,200,1248,90,4000,2500,"13,7",172,"5,1","3 değişen, 2 boyalı"
1329,475000,Honda,Civic,1.6 i-VTEC ES,2001,220000,Otomatik,LPG & Benzin,Sedan,,Sahibinden,Önden Çekiş,4,152,1590,110,6300,4800,"11,3",192,7,"1 değişen, 11 boyalı"
1330,600000,Opel,Corsa,1.2 Twinport Essentia,2012,59000,Yarı Otomatik,Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,4,115,1229,85,5600,4000,"14,9",172,"5,1","1 değişen, 1 boyalı"
1331,340000,Renault,Symbol,1.5 dCi Authentique,2008,247090,Düz,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,160,1461,65,3750,1900,"16,5",160,"4,5",Tamamı boyalı
1332,770000,Volkswagen,Jetta,1.6 TDi Comfortline,2014,211000,Yarı Otomatik,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,250,1598,105,4400,2500,"11,7",190,"4,7","1 değişen, 6 boyalı"
1333,565000,Honda,Civic,1.6 Elegance,2008,231000,Düz,Benzin,Sedan,Garantisi Yok,Sahibinden,Önden Çekiş,4,152,1595,125,6500,4200,"10,3",197,"6,7","4 değişen, 5 boyalı"
1334,630000,Ford,Fiesta,1.5 TDCi Titanium,2013,187000,Düz,Dizel,Hatchback/5,,Sahibinden,Önden Çekiş,4,185,1498,75,4000,1700,"13,5",167,"3,7","1 değişen, 3 boyalı"
1335,450000,Toyota,Corolla,1.6 XEi,1995,208000,Düz,LPG & Benzin,Sedan,,Sahibinden,,,,,,,,,,,5 boyalı
1336,615000,Fiat,Linea,1.3 Multijet Easy,2015,135000,Düz,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,200,1248,95,4000,1500,"13,8",170,"4,9",Belirtilmemiş
1337,325000,Hyundai,Getz,1.5 VGT HY KLM,2006,402000,Düz,Dizel,Hatchback/5,Garantisi Yok,Sahibinden,Önden Çekiş,4,235,1493,110,4000,1900,"11,1",180,"4,5",3 boyalı
1338,220000,Tofaş,Doğan,SLX,1994,1,Düz,LPG & Benzin,Sedan,,Sahibinden,Arkadan İtiş,4,125,1581,83,5800,3000,"13,2",170,,Belirtilmemiş
1339,638000,Peugeot,207,1.6 VTi Outdoor,2011,148000,Otomatik,LPG & Benzin,Station wagon,,Sahibinden,Önden Çekiş,4,160,1598,122,6000,4250,"12,1",186,"10,1",Tamamı orjinal
1340,400000,Peugeot,206,1.4 XT,2002,173000,Otomatik,Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,4,111,1360,76,,,"13,2",160,"6,9",Belirtilmemiş
1341,358000,Dacia,Logan,1.5 dCi MCV Laureate,2009,206500,Düz,Dizel,Station wagon,,Sahibinden,Önden Çekiş,4,160,1461,70,4000,1700,18,150,"5,3","2 değişen, 2 boyalı"
1342,517000,Citroen,C-Elysee,1.6 HDi Attraction,2013,236000,Düz,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,230,1560,93,3500,1750,"11,2",180,"4,3",Belirtilmemiş
1343,450000,Audi,A3,A3 Sportback 1.6 Attraction,2007,227000,Otomatik,LPG & Benzin,Hatchback/3,Garantisi Yok,Sahibinden,Önden Çekiş,4,148,1595,102,,,"12,9",183,"7,6",Belirtilmemiş
1344,111111,Volkswagen,Polo,1.2 TSi Comfortline,2014,146000,Düz,Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,4,160,1197,90,4800,1400,"10,8",184,"4,7",Tamamı orjinal
1345,4600,Fiat,Punto,Grande 1.4 Fire Active,2006,78000,Düz,Benzin,Hatchback/5,-,Sahibinden,Önden Çekiş,4,115,1368,77,6000,3000,"13,2",165,"5,9","1 değişen, 1 boyalı"
1346,453000,Volkswagen,Golf,1.6 FSi Midline,2004,240000,Düz,LPG & Benzin,Hatchback/5,Garantisi Yok,Sahibinden,Önden Çekiş,4,155,1598,115,6000,4000,"10,8",192,"6,7","3 değişen, 6 boyalı"
1347,475000,Opel,Astra,1.3 CDTI Enjoy,2006,166500,Düz,Dizel,Hatchback/5,Garantisi Yok,Sahibinden,Önden Çekiş,4,200,1248,90,4400,2500,"13,5",172,"4,8",Belirtilmemiş
1348,565999,Honda,Civic,1.6 i-VTEC LS,2006,225000,Otomatik,LPG & Benzin,Sedan,,Sahibinden,Önden Çekiş,4,152,1590,110,6300,4800,"11,3",192,7,"2 değişen, 3 boyalı"
1349,1330000,Honda,Civic,1.6 i-VTEC ECO Elegance,2021,14700,Yarı Otomatik,LPG & Benzin,Sedan,Garantisi Var,Sahibinden,Önden Çekiş,4,152,1597,125,6500,4300,"11,5",196,"6,3",Belirtilmemiş
1350,565000,Opel,Astra,1.6 Enjoy,2009,216000,Düz,LPG & Benzin,-,,Sahibinden,Önden Çekiş,4,155,1598,115,,,"13,3",192,"6,9",1 boyalı
1351,1460000,Seat,Leon,1.5 EcoTSI FR,2020,19500,Yarı Otomatik,Benzin,Hatchback/5,Garantisi Var,Sahibinden,Önden Çekiş,4,250,1498,150,5000,1500,"8,3",213,"5,1",Tamamı orjinal
1352,620000,Volkswagen,Polo,1.4 Comfortline,2014,163000,Düz,Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,4,132,1390,85,5000,3800,"11,9",177,"5,9",2 değişen
1353,620000,Honda,Civic,1.6 i-VTEC Premium,2009,273000,Otomatik,LPG & Benzin,Sedan,Garantisi Yok,Sahibinden,Önden Çekiş,4,152,1595,125,6500,4200,"10,3",192,"6,7","3 değişen, 7 boyalı"
1354,525000,Renault,Symbol,1.5 dCi Joy,2015,168000,Düz,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,220,1461,90,4000,1750,"12,2",167,"3,9",2 boyalı
1355,655000,Renault,Clio,1.5 dCi SportTourer Joy,2016,125000,Düz,Dizel,Station wagon,Garantisi Yok,Sahibinden,Önden Çekiş,4,200,1461,75,4000,1750,"14,3",168,"3,6",Belirtilmemiş
1356,250000,Toyota,Corolla,1.3 Terra,1999,218000,Düz,LPG & Benzin,Sedan,,Sahibinden,Önden Çekiş,4,150,1332,86,,,"12,5",175,"6,9","2 değişen, 8 boyalı"
1357,130000,Tofaş,Şahin,1.6,1992,200000,Düz,LPG & Benzin,Sedan,,Sahibinden,Arkadan İtiş,4,122,1581,,5500,3250,,,,Belirtilmemiş
1358,440000,Fiat,500 Ailesi,500 1.3 Mjet Lounge,2012,243000,Düz,Dizel,Cabrio,,Sahibinden,,,,,,,,,,,"2 değişen, 2 boyalı"
1359,790000,Opel,Astra,1.6 CDTI Edition,2014,139000,Düz,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,320,1598,136,3500,2000,"10,1",205,"4,2",Tamamı orjinal
1360,815000,Hyundai,i30,1.6 CRDi Elite,2015,114000,Düz,Dizel,Hatchback/5,Garantisi Yok,Sahibinden,Önden Çekiş,4,300,1582,136,4000,1750,"10,2",197,"3,6","1 değişen, 2 boyalı"
1361,380000,Hyundai,Getz,1.5 VGT Start,2010,325000,Düz,Dizel,Hatchback/5,,Sahibinden,Önden Çekiş,4,216,1493,88,4000,1900,"12,1",173,"4,5",5 boyalı
1362,905000,Seat,Ibiza,1.0 EcoTSI Style,2021,40000,Yarı Otomatik,Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,3,200,999,110,5500,2000,"9,4",195,"4,7",Tamamı orjinal
1363,820000,Hyundai,Elantra,1.6 CRDi Style Plus,2017,185300,Yarı Otomatik,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,300,1582,136,4000,1900,11,200,"4,1","1 değişen, 1 boyalı"
1364,365000,Volkswagen,Bora,1.6 Pacific,2004,370000,Düz,LPG & Benzin,Sedan,Garantisi Yok,Sahibinden,Önden Çekiş,4,148,1595,105,,,"11,3",192,"6,9",Belirtilmemiş
1365,600000,Renault,Megane,1.5 dCi Business,2014,120000,Yarı Otomatik,Dizel,Hatchback/5,,Sahibinden,Önden Çekiş,4,240,1461,110,4000,1750,"10,5",190,"4,4",Belirtilmemiş
1366,625000,Renault,Fluence,1.5 dCi Elegance,2012,206000,Yarı Otomatik,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,240,1461,110,4000,2000,"11,5",185,"4,4",Belirtilmemiş
1367,685000,Renault,Clio,1.5 dCi Joy,2016,128000,Düz,Dizel,Hatchback/5,,Sahibinden,Önden Çekiş,4,200,1461,75,,,"14,3",168,"3,6",Tamamı orjinal
1368,695000,Opel,Astra,1.6 Essentia,2012,85500,Düz,Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,4,155,1598,115,6000,4000,"11,7",191,"6,5",Belirtilmemiş
1369,710000,Fiat,Egea,1.4 Fire Urban Plus,2020,41000,Düz,LPG & Benzin,Sedan,,Sahibinden,Önden Çekiş,4,127,1368,95,6000,4500,"11,5",185,"5,7",Tamamı orjinal
1370,332000,Fiat,Punto,Grande 1.3 Multijet Dynamic,2007,299999,Düz,Dizel,Hatchback/5,,Sahibinden,Önden Çekiş,4,200,1248,90,4000,1750,"11,9",175,"4,6",Belirtilmemiş
1371,1370000,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2018,127000,Yarı Otomatik,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,250,1598,120,4000,1750,"10,8",206,4,"2 değişen, 1 boyalı"
1372,460000,Opel,Astra,1.3 CDTI Enjoy,2007,258000,Düz,Dizel,Hatchback/5,,Sahibinden,Önden Çekiş,4,200,1248,90,4400,2500,"13,5",172,"4,8",3 boyalı
1373,550000,Renault,Symbol,1.5 dCi Joy,2014,140000,Düz,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,220,1461,90,4000,1750,"12,2",167,"3,9",Belirtilmemiş
1374,580000,Ford,Focus,1.6 TDCi Titanium,2011,185500,Düz,Benzin,Hatchback/5,,Sahibinden,,,,,,,,,,,12 boyalı
1375,207500,Ford,Escort,1.6 CL,1997,153000,Düz,LPG & Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,4,130,1597,90,5300,3000,"12,3",177,,Tamamı boyalı
1376,540000,Fiat,Linea,1.3 Multijet Pop,2014,153000,Düz,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,200,1248,95,4000,1500,"13,8",170,"4,9",1 boyalı
1377,648000,Renault,Fluence,1.5 dCi Touch,2015,199700,Yarı Otomatik,Dizel,Sedan,Garantisi Yok,Sahibinden,Önden Çekiş,4,240,1461,110,4000,2000,"11,5",185,"4,4","2 değişen, 3 boyalı"
1378,165000,Tofaş,Şahin,1.6,1993,100000,Düz,LPG & Benzin,Sedan,Garantisi Yok,Sahibinden,Arkadan İtiş,4,122,1581,76 - 100 HP,5500,3250,,,,Belirtilmemiş
1379,815000,Opel,Astra,1.6 Edition Plus,2017,67000,Düz,Benzin,Sedan,,Sahibinden,Önden Çekiş,4,155,1598,115,6000,4000,"11,9",193,"6,5",Belirtilmemiş
1380,625000,Renault,Clio,0.9 TCe Icon,2014,78500,Düz,LPG & Benzin,Station wagon,,Sahibinden,Önden Çekiş,3,135,898,90,5250,2500,"11,2",182,"4,5",2 boyalı
1381,265000,Fiat,Albea,1.3 Multijet EL,2004,403000,Düz,Dizel,Sedan,Garantisi Yok,Sahibinden,Önden Çekiş,4,180,1248,70,4000,1750,"14,5",160,"4,7",Belirtilmemiş
1382,720000,Volkswagen,Polo,1.6 TDi Comfortline,2012,108400,Düz,Dizel,Hatchback/5,,Sahibinden,Önden Çekiş,4,230,1598,90,4200,2500,"11,5",180,"4,2",Belirtilmemiş
1383,740000,Opel,Corsa,1.3 CDTI Design,2016,113000,Yarı Otomatik,Dizel,Hatchback/5,,Sahibinden,Önden Çekiş,4,190,1248,95,4000,1500,"13,5",182,"3,2",1 boyalı
1384,430000,Opel,Astra,1.6 Elegance,2003,267,Düz,LPG & Benzin,Sedan,,Sahibinden,Önden Çekiş,4,150,1598,103,6000,3200,"11,5",188,"7,5","1 değişen, 6 boyalı"
1385,295000,Opel,Tigra,1.6,1998,225000,Düz,Benzin,Coupe,,Sahibinden,Önden Çekiş,4,148,1598,106,,,"9,8",203,"7,7",Belirtilmemiş
1386,640000,Volkswagen,Passat,2.0 TDi Comfortline,2007,351000,Düz,Dizel,Sedan,Garantisi Yok,Sahibinden,Önden Çekiş,4,320,1968,140,4000,2500,"9,8",209,"5,8","2 değişen, 2 boyalı"
1387,710000,Honda,Civic,1.6 i-VTEC Premium,2008,113000,Otomatik,Benzin,Sedan,,Sahibinden,Önden Çekiş,4,152,1595,125,6500,4200,"10,3",192,"6,7","1 değişen, 2 boyalı"
1388,420000,Opel,Corsa,1.3 CDTI Enjoy,2005,260800,Düz,Dizel,Hatchback/3,Garantisi Yok,Sahibinden,Önden Çekiş,4,170,1248,70,,,"14,5",165,"4,5",5 boyalı
1389,215000,Toyota,Corolla,1.3 XL,1992,350000,Düz,LPG & Benzin,Sedan,,Sahibinden,Önden Çekiş,4,111,1332,88,,,"11,5",175,,Belirtilmemiş
1390,360000,Fiat,Punto,Grande 1.3 Multijet Active,2006,177500,Düz,Dizel,Hatchback/3,Garantisi Yok,Sahibinden,Önden Çekiş,4,190,1248,75,4000,1750,"13,6",165,"4,5","3 değişen, 7 boyalı"
1391,865484,Porsche,Taycan,4S Performance Plus,2021,358646,Otomatik,Elektrik,Coupe,Garantisi Yok,Sahibinden,4WD (Sürekli),,650,-,571,,,4,250,,Belirtilmemiş
1392,835000,Volkswagen,Jetta,1.2 TSi BlueMotion Comfortline,2017,230000,Düz,Benzin,Sedan,,Sahibinden,Önden Çekiş,4,175,1197,105,5500,4000,"10,7",194,5,6 boyalı
1393,950000,Volkswagen,Jetta,1.6 TDi Trendline,2015,130000,Yarı Otomatik,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,250,1598,105,4400,2500,"11,7",190,"4,7",Belirtilmemiş
1394,350000,Peugeot,206,1.4 HDi X-Design,2006,200000,Düz,Dizel,Hatchback/5,Garantisi Yok,Sahibinden,Önden Çekiş,4,150,1398,69,4000,1750,"14,7",168,"4,3",4 boyalı
1395,1415000,Seat,Leon,1.5 EcoTSI FR,2020,7650,Yarı Otomatik,Benzin,Hatchback/5,Garantisi Yok,Sahibinden,Önden Çekiş,4,250,1498,150,5000,1500,"8,3",213,"5,1",Tamamı orjinal
1396,300000,Honda,Accord,2.0 ES,1996,400000,Otomatik,LPG & Benzin,Sedan,,Sahibinden,Önden Çekiş,4,178,1997,131,6000,5000,"12,1",200,"10,1",11 boyalı
1397,752000,Volkswagen,Jetta,1.4 TSi Comfortline,2013,130000,Düz,LPG & Benzin,Sedan,,Sahibinden,Önden Çekiş,4,200,1390,122,5000,1500,"9,8",202,"6,2",Belirtilmemiş
1398,450000,Fiat,Punto,Grande 1.4 Fire Dynamic,2007,197926,Düz,LPG & Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,4,115,1368,77,6000,3000,"13,2",165,"5,9",Belirtilmemiş
1399,180000,Fiat,Tipo,1.4 S,1996,239000,Düz,LPG & Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,4,106,1372,70,6000,3000,"12,9",161,,Belirtilmemiş
1400,875000,Skoda,Octavia,1.6 TDI Elegance CR,2013,233000,Yarı Otomatik,Dizel,Hatchback/5,-,Sahibinden,Önden Çekiş,4,250,1598,105,3000,1500,"10,9",194,"3,9",Belirtilmemiş
1401,500000,Toyota,Yaris,1.3 Terra,2007,95000,Düz,LPG & Benzin,Hatchback/5,-,Sahibinden,Önden Çekiş,4,116,1296,87,6000,4200,"11,5",170,6,"2 değişen, 5 boyalı"
1402,498000,Volkswagen,Golf,1.4 TSi Midline,2008,297000,Yarı Otomatik,Benzin,Hatchback/5,Garantisi Yok,Galeriden,Önden Çekiş,4,220,1390,140,5600,4000,"8,8",203,"7,1","1 değişen, 5 boyalı"
1403,1050000,BMW,5 Serisi,520d Premium,2009,327000,Otomatik,Dizel,Sedan,Garantisi Yok,Galeriden,Arkadan İtiş,4,350,1995,177,4000,1750,"8,4",226,"6,1",Belirtilmemiş
1404,910000,Toyota,Corolla,1.6 Advance,2015,84465,Düz,Benzin,Sedan,,Sahibinden,Önden Çekiş,4,160,1598,132,6400,4400,10,200,"6,3",Tamamı orjinal
1405,288800,Hyundai,Accent,1.3 LS,2000,268000,Düz,LPG & Benzin,Hatchback/5,Garantisi Yok,Galeriden,Önden Çekiş,4,118,1341,86,,,"12,5",169,"6,4",Belirtilmemiş
1406,699750,Fiat,Egea,1.3 Multijet Easy,2018,108000,Düz,Dizel,Sedan,-,Sahibinden,Önden Çekiş,4,200,1248,95,3750,1500,"11,7",183,"4,1",Tamamı orjinal
1407,350000,Fiat,Linea,1.3 Multijet Active Plus,2012,249000,Düz,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,200,1248,90,4000,1750,"13,8",170,"4,9",Belirtilmemiş
1408,847000,Peugeot,208,1.5 BlueHDi Signature,2020,42000,Düz,Dizel,Hatchback/5,Garantisi Yok,Sahibinden,Önden Çekiş,4,250,1499,102,4000,1750,"9,9",188,"3,5",Tamamı orjinal
1409,400000,Hyundai,i30,1.6 CRDi Style,2008,526000,Düz,Dizel,Hatchback/5,-,Sahibinden,Önden Çekiş,4,255,1582,115,4000,1900,"11,6",188,"4,7",Belirtilmemiş
1410,580000,Fiat,Linea,1.3 Multijet Pop,2017,72000,Düz,Dizel,Sedan,-,Sahibinden,Önden Çekiş,4,200,1248,95,4000,1500,"13,8",170,"4,9",1 değişen
1411,495000,Fiat,Linea,1.4 Turbo Emotion Plus,2009,185000,Düz,LPG & Benzin,Sedan,,Sahibinden,Önden Çekiş,4,206,1368,120,5000,1750,9,200,"6,7",1 boyalı
1412,672000,Mazda,3,1.6 Impressive,2012,133000,Düz,LPG & Benzin,Sedan,-,Sahibinden,Önden Çekiş,4,145,1598,105,6000,4000,"12,1",188,"6,5","1 değişen, 1 boyalı"
1413,159250,Opel,Astra,1.4 GL,1994,254000,Düz,LPG & Benzin,Hatchback/5,Garantisi Yok,Galeriden,Önden Çekiş,4,,1389,60,,,,,,Belirtilmemiş
1414,535000,Opel,Astra,1.6 Enjoy,2006,208000,Yarı Otomatik,LPG & Benzin,Hatchback/5,Garantisi Yok,Galeriden,Önden Çekiş,4,150,1598,105,6000,3900,"13,3",185,"6,5",Belirtilmemiş
1415,570000,Opel,Astra,1.3 CDTI Enjoy 111.Yıl,"Yıl
2011",172500,Düz,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,200,1248,90,4000,2500,"13,7",172,"5,1",1 boyalı
1416,430000,Renault,Symbol,1.4 Expression Plus,2011,196000,Düz,LPG & Benzin,Sedan,Garantisi Yok,Sahibinden,Önden Çekiş,4,114,1390,75,5500,4250,"12,5",170,"7,1","2 değişen, 3 boyalı"
1417,820000,Hyundai,i20,1.4 MPI Elite,2020,92000,Otomatik,Benzin,Hatchback/5,-,Sahibinden,Önden Çekiş,4,134,1368,100,6000,1500,"12,2",176,"6,1",Tamamı orjinal
1418,850000,Renault,Megane,1.5 dCi Touch,2019,179000,Yarı Otomatik,Dizel,Sedan,Garantisi Yok,Galeriden,Önden Çekiş,4,250,1461,110,4000,1750,"12,5",190,"3,8",3 boyalı
1419,755000,Volkswagen,Jetta,1.6 TDi Trendline,2014,270000,Yarı Otomatik,Dizel,Sedan,Garantisi Yok,Galeriden,Önden Çekiş,4,250,1598,105,4400,2500,"11,7",190,"4,7",4 boyalı
1420,629999,Seat,Ibiza,1.4 Reference,2014,94000,Düz,LPG & Benzin,Hatchback/5,-,Sahibinden,Önden Çekiş,4,132,1390,85,5000,3800,"11,8",177,"5,9",Tamamı orjinal
1421,995000,Alfa Romeo,Giulietta,1.6 JTD Progression,2020,82000,Otomatik,Dizel,Hatchback/5,Garantisi Yok,Galeriden,Önden Çekiş,4,320,1598,120,3750,1750,"10,2",195,"3,9",2 boyalı
1422,355000,Volkswagen,Passat,1.8 Comfortline,2000,349000,Otomatik,LPG & Benzin,Sedan,Garantisi Yok,Sahibinden,Önden Çekiş,4,173,1781,125,,,"12,7",201,9,10 boyalı
1423,310000,Tofaş,Doğan,SLX ie,1999,160000,Düz,LPG & Benzin,Sedan,-,Sahibinden,Arkadan İtiş,4,124,1581,96,5500,3000,"13,2",180,"6,6",Belirtilmemiş
1424,485000,Volkswagen,Passat,1.6 Trendline,2005,235000,Düz,LPG & Benzin,Sedan,Garantisi Yok,Galeriden,Önden Çekiş,4,148,1595,102,,,"12,7",192,"7,7",Tamamı orjinal
1425,807000,Kia,Rio,1.4 CVVT Concept,2017,56000,Otomatik,LPG & Benzin,Hatchback/5,Garantisi Yok,Sahibinden,Önden Çekiş,4,133,1368,100,6000,4000,"13,9",166,"6,1",2 boyalı
1426,515000,Toyota,Corolla,1.4 D-4D Comfort,2010,282000,Yarı Otomatik,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,190,1365,90,3800,1800,12,175,"4,9",Belirtilmemiş
1427,550000,Dacia,Logan,1.5 dCi MCV Ambiance,2014,185000,Düz,Dizel,Station wagon,,Sahibinden,Önden Çekiş,4,200,1461,75,4000,1750,"14,6",164,"3,9",Belirtilmemiş
1428,844750,Fiat,Egea,1.6 Multijet Easy,2020,43000,Yarı Otomatik,Dizel,Sedan,Garantisi Var,Galeriden,Önden Çekiş,4,320,1598,120,3750,1750,"9,8",200,"3,9",Tamamı orjinal
1429,1850500,Skoda,SuperB,1.6 TDI Prestige,2019,26000,Yarı Otomatik,Dizel,Hatchback/5,Garantisi Yok,Galeriden,Önden Çekiş,4,250,1598,120,3600,1500,"11,1",205,"4,2",Tamamı orjinal
1430,305000,Honda,Civic,1.6 i ES,1998,330000,Otomatik,LPG & Benzin,Hatchback/5,-,Sahibinden,Önden Çekiş,4,143,1590,126,6400,5000,"11,8",190,9,2 değişen
1431,535000,Hyundai,Accent Era,1.4 Start,2009,61450,Düz,Benzin,Sedan,Garantisi Yok,Sahibinden,Önden Çekiş,4,125,1399,97,6000,4700,"12,3",177,"6,5",Belirtilmemiş
